Make,Year,Transmission,Mileage,FuelType,MPG,EngineSize,USDPrice
Bmw,2019,Semi-Auto,1940,Diesel,65.7,2,30983.55
Volkswagen,2019,Semi-Auto,15719,Diesel,39.8,2,31039.72
Volkswagen,2019,Semi-Auto,5583,Petrol,32.8,2,31045.38
Mercedes,2019,Semi-Auto,1938,Petrol,38.2,2,31046.08
Mercedes,2019,Semi-Auto,2354,Petrol,38.2,2,31046.08
Mercedes,2019,Semi-Auto,2899,Petrol,47.1,1.5,31046.08
Volkswagen,2019,Automatic,2536,Diesel,50.4,2,31049.92
Bmw,2017,Semi-Auto,23607,Diesel,51.4,3,31005.05
Volkswagen,2019,Automatic,9253,Diesel,39.8,2,31051.05
Mercedes,2017,Automatic,17045,Petrol,40.4,2,31047.21
Volkswagen,2019,Automatic,11992,Diesel,45.6,2,31051.05
Ford,2018,Semi-Auto,8044,Diesel,47.9,2,31011.8
Mercedes,2019,Semi-Auto,11723,Diesel,56.5,2,31047.21
Mercedes,2019,Automatic,348,Diesel,61.4,2,31047.21
Bmw,2019,Automatic,123,Diesel,51.4,2,31017.5
Bmw,2019,Semi-Auto,2171,Diesel,64.2,2,31024.29
Volkswagen,2019,Semi-Auto,100,Diesel,46.3,2,31085.05
Bmw,2019,Manual,123,Petrol,39.8,1.5,31051.44
Bmw,2019,Manual,123,Petrol,39.8,1.5,31051.44
Bmw,2019,Manual,123,Petrol,39.8,1.5,31051.44
Bmw,2019,Semi-Auto,4376,Petrol,42.2,2,31051.44
Bmw,2019,Semi-Auto,1700,Diesel,52.3,2,31051.44
Bmw,2019,Semi-Auto,4665,Diesel,52.3,2,31051.44
Bmw,2019,Semi-Auto,15639,Diesel,52.3,2,31051.44
Toyota,2019,Automatic,2905,Hybrid,57.7,1.8,31058.83
Bmw,2019,Semi-Auto,5682,Diesel,62.8,2,31051.44
Bmw,2019,Semi-Auto,9131,Diesel,62.8,2,31051.44
Mercedes,2016,Automatic,36815,Petrol,35.8,3,31097.07
Mercedes,2015,Automatic,26177,Petrol,37.7,2,31097.07
Volkswagen,2020,Automatic,2256,Diesel,49.6,2,31100.91
Bmw,2020,Automatic,2047,Diesel,51.4,2,31057.1
Mercedes,2018,Semi-Auto,5532,Petrol,44.1,2,31102.73
Mercedes,2018,Automatic,7299,Diesel,57.7,2,31102.73
Mercedes,2018,Automatic,7322,Diesel,57.7,2,31102.73
Volkswagen,2019,Semi-Auto,9500,Petrol,32.8,2,31107.71
Bmw,2019,Semi-Auto,7363,Petrol,38.2,2,31062.76
Volkswagen,2017,Semi-Auto,3623,Petrol,39.8,2,31107.71
Volkswagen,2019,Semi-Auto,3669,Diesel,40.9,2,31107.71
Bmw,2019,Semi-Auto,7491,Petrol,41.5,2,31062.76
Bmw,2018,Semi-Auto,12521,Petrol,41.5,3,31062.76
Volkswagen,2019,Manual,1241,Diesel,42.2,2,31107.71
Bmw,2019,Semi-Auto,6038,Petrol,42.2,2,31062.76
Bmw,2019,Semi-Auto,7827,Petrol,43.5,2,31062.76
Bmw,2019,Semi-Auto,6124,Petrol,45.6,2,31062.76
Bmw,2019,Automatic,123,Petrol,46.3,1.5,31062.76
Volkswagen,2019,Semi-Auto,1412,Diesel,46.3,2,31107.71
Bmw,2019,Semi-Auto,8142,Diesel,52.3,3,31062.76
Bmw,2019,Manual,2039,Diesel,54.3,2,31062.76
Mercedes,2017,Semi-Auto,19299,Diesel,56.5,2.1,31103.86
Bmw,2019,Semi-Auto,14368,Diesel,58.9,2,31062.76
Volkswagen,2019,Automatic,4944,Petrol,37.7,2,31119.05
Mercedes,2017,Automatic,13258,Petrol,44.1,2,31117.46
Mercedes,2018,Semi-Auto,15123,Diesel,56.5,2.1,31117.46
Bmw,2019,Semi-Auto,8200,Petrol,42.2,2,31087.66
Mercedes,2020,Semi-Auto,864,Petrol,37.2,1.6,31137.86
Mercedes,2018,Semi-Auto,7851,Diesel,41.5,2.1,31137.86
Bmw,2019,Semi-Auto,9155,Petrol,41.5,2,31096.71
Bmw,2019,Semi-Auto,3910,Petrol,42.2,2,31096.71
Bmw,2019,Semi-Auto,6113,Petrol,42.2,2,31096.71
Mercedes,2017,Semi-Auto,39110,Diesel,42.8,3,31137.86
Mercedes,2020,Semi-Auto,2459,Petrol,44.1,1.3,31137.86
Bmw,2019,Semi-Auto,5090,Petrol,45.6,2,31096.71
Bmw,2019,Automatic,5241,Diesel,50.4,2,31096.71
Bmw,2019,Semi-Auto,6196,Diesel,50.4,3,31096.71
Bmw,2019,Semi-Auto,1178,Diesel,51.4,2,31096.71
Mercedes,2019,Semi-Auto,11408,Diesel,51.4,2.2,31137.86
Bmw,2019,Semi-Auto,11103,Diesel,52.3,2,31096.71
Bmw,2019,Manual,18,Diesel,54.3,2,31096.71
Bmw,2019,Manual,4398,Diesel,54.3,2,31096.71
Mercedes,2019,Semi-Auto,5308,Diesel,54.3,2,31137.86
Ford,2019,Manual,6656,Diesel,54.3,2,31102.34
Mercedes,2019,Semi-Auto,7586,Diesel,54.3,2,31137.86
Bmw,2019,Semi-Auto,101,Diesel,55.4,3,31096.71
Mercedes,2016,Semi-Auto,35782,Diesel,56.5,2.1,31137.86
Mercedes,2016,Semi-Auto,36499,Diesel,56.5,2.1,31137.86
Mercedes,2019,Automatic,8248,Diesel,57.7,2,31137.86
Mercedes,2019,Semi-Auto,5090,Diesel,61.4,2,31137.86
Mercedes,2019,Automatic,10100,Diesel,64.2,2,31137.86
Mercedes,2017,Automatic,10472,Diesel,70.6,2,31137.86
Mercedes,2013,Automatic,49847,Diesel,35.3,3,31140.12
Mercedes,2018,Semi-Auto,1095,Petrol,47.1,2,31140.12
Bmw,2017,Automatic,23500,Petrol,39.2,3,31105.76
Volkswagen,2019,Semi-Auto,10283,Petrol,32.8,2,31151.91
Volkswagen,2019,Automatic,10283,Petrol,32.8,2,31151.91
Volkswagen,2020,Manual,5000,Petrol,43.5,1.5,31151.91
Bmw,2019,Automatic,6499,Hybrid,156.9,2,31106.89
Volkswagen,2019,Semi-Auto,3000,Petrol,30.4,2,31153.04
Volkswagen,2019,Semi-Auto,6000,Petrol,32.5,1.4,31153.04
Volkswagen,2019,Semi-Auto,10754,Petrol,32.8,2,31153.04
Volkswagen,2019,Semi-Auto,14568,Diesel,32.8,2,31153.04
Volkswagen,2019,Semi-Auto,19026,Petrol,32.8,2,31153.04
Mercedes,2020,Semi-Auto,1499,Petrol,35.8,1.6,31149.19
Bmw,2019,Manual,105,Diesel,40.4,2,31108.02
Volkswagen,2019,Semi-Auto,6198,Petrol,40.4,1.5,31153.04
Mercedes,2017,Semi-Auto,31775,Petrol,40.9,2,31149.19
Volkswagen,2019,Semi-Auto,1000,Diesel,41.5,2,31153.04
Volkswagen,2020,Manual,3001,Petrol,42.2,1.5,31153.04
Mercedes,2019,Automatic,3098,Petrol,42.2,2,31149.19
Bmw,2019,Semi-Auto,13994,Petrol,42.2,2,31108.02
Volkswagen,2017,Semi-Auto,13513,Diesel,42.8,3,31153.04
Mercedes,2015,Automatic,57500,Diesel,44.8,2.1,31149.19
Volkswagen,2019,Semi-Auto,19543,Diesel,45.6,2,31153.04
Bmw,2019,Semi-Auto,5742,Petrol,48.7,2,31108.02
Bmw,2017,Semi-Auto,25632,Diesel,49.6,3,31108.02
Ford,2019,Manual,4127,Diesel,50.4,2,31113.66
Bmw,2019,Semi-Auto,7000,Petrol,50.4,2,31108.02
Bmw,2019,Semi-Auto,2270,Diesel,51.4,2,31108.02
Bmw,2019,Automatic,8410,Diesel,53.3,3,31108.02
Mercedes,2020,Automatic,2563,Diesel,55.4,2,31149.19
Mercedes,2020,Automatic,2563,Diesel,55.4,2,31149.19
Mercedes,2018,Semi-Auto,34507,Diesel,56.5,2.1,31149.19
Bmw,2018,Semi-Auto,12,Diesel,57.7,2,31108.02
Volkswagen,2020,Manual,972,Diesel,57.7,2,31153.04
Toyota,2019,Automatic,3800,Hybrid,57.7,1.8,31115.43
Mercedes,2019,Semi-Auto,11000,Diesel,57.7,2,31149.19
Bmw,2019,Semi-Auto,6036,Diesel,58.9,2,31108.02
Bmw,2020,Semi-Auto,100,Diesel,60.1,2,31108.02
Volkswagen,2019,Automatic,8401,Diesel,60.1,2,31153.04
Mercedes,2019,Automatic,5479,Diesel,61.4,2,31149.19
Volkswagen,2019,Semi-Auto,6987,Petrol,47.1,2,31154.18
Mercedes,2016,Automatic,54318,Diesel,47.9,3,31150.32
Bmw,2020,Semi-Auto,3500,Petrol,42.2,2,31110.29
Bmw,2020,Manual,3609,Diesel,39.2,2,31111.42
Volkswagen,2018,Automatic,15843,Diesel,49.6,2,31157.58
Volkswagen,2019,Semi-Auto,2350,Petrol,30.4,2,31158.71
Volkswagen,2019,Semi-Auto,4562,Petrol,37.7,2,31158.71
Volkswagen,2019,Automatic,704,Diesel,39.2,2,31158.71
Volkswagen,2019,Automatic,14772,Diesel,39.2,2,31158.71
Volkswagen,2019,Semi-Auto,6140,Diesel,39.8,2,31158.71
Volkswagen,2019,Semi-Auto,8829,Diesel,39.8,2,31158.71
Volkswagen,2018,Automatic,11578,Other,39.8,2,31158.71
Mercedes,2019,Automatic,5809,Diesel,41.5,2.1,31154.85
Volkswagen,2018,Semi-Auto,24525,Diesel,42.8,3,31158.71
Volkswagen,2019,Automatic,3500,Other,47.1,2,31158.71
Mercedes,2019,Semi-Auto,3719,Petrol,47.1,1.3,31154.85
Bmw,2020,Semi-Auto,10,Petrol,48.7,2,31113.68
Bmw,2020,Semi-Auto,6000,Diesel,48.7,2,31113.68
Bmw,2020,Semi-Auto,1500,Diesel,51.4,2,31113.68
Bmw,2019,Semi-Auto,12897,Diesel,52.3,2,31113.68
Toyota,2020,Automatic,998,Hybrid,53.3,2,31121.09
Bmw,2017,Automatic,43503,Diesel,53.3,3,31113.68
Bmw,2019,Manual,1841,Diesel,54.3,2,31113.68
Mercedes,2019,Semi-Auto,20400,Diesel,55.4,2,31154.85
Mercedes,2017,Semi-Auto,31654,Diesel,56.5,2.1,31154.85
Mercedes,2017,Automatic,36061,Diesel,56.5,2.1,31154.85
Mercedes,2018,Semi-Auto,16347,Diesel,57.7,2,31154.85
Bmw,2019,Semi-Auto,11,Diesel,60.1,2,31113.68
Bmw,2020,Semi-Auto,10,Diesel,65.7,2,31113.68
Mercedes,2019,Automatic,10000,Diesel,65.7,1.5,31154.85
Bmw,2016,Automatic,57908,Hybrid,85.6,2,31113.68
Ford,2017,Manual,1973,Petrol,36.7,2.3,31121.58
Bmw,2014,Automatic,28056,Petrol,26.9,4.4,31117.08
Volkswagen,2019,Semi-Auto,11885,Petrol,32.8,2,31162.11
Mercedes,2016,Semi-Auto,37941,Petrol,35.8,3,31158.25
Mercedes,2020,Automatic,1000,Petrol,37.2,1.6,31158.25
Mercedes,2017,Semi-Auto,32662,Diesel,42.8,3,31158.25
Volkswagen,2019,Semi-Auto,13190,Diesel,45.6,2,31162.11
Mercedes,2019,Automatic,41,Petrol,47.1,1.5,31158.25
Mercedes,2015,Semi-Auto,35236,Diesel,47.9,3,31158.25
Bmw,2019,Semi-Auto,14793,Diesel,48.7,2,31117.08
Mercedes,2017,Semi-Auto,39872,Diesel,50.4,3,31158.25
Volkswagen,2019,Manual,10,Diesel,52.3,2,31162.11
Volkswagen,2019,Manual,10,Diesel,52.3,2,31162.11
Volkswagen,2019,Manual,20,Diesel,52.3,2,31162.11
Volkswagen,2019,Manual,40,Diesel,52.3,2,31162.11
Bmw,2019,Semi-Auto,9091,Diesel,52.3,2,31117.08
Mercedes,2018,Semi-Auto,12170,Diesel,54.3,2,31158.25
Mercedes,2017,Semi-Auto,23351,Diesel,56.5,2.1,31158.25
Mercedes,2017,Automatic,29933,Diesel,56.5,2.1,31158.25
Mercedes,2018,Semi-Auto,9255,Diesel,57.7,2,31158.25
Mercedes,2018,Semi-Auto,12491,Diesel,65.7,2.1,31158.25
Bmw,2018,Semi-Auto,13197,Hybrid,156.9,2,31117.08
Volkswagen,2019,Automatic,12560,Diesel,28.3,3,31163.24
Volkswagen,2019,Semi-Auto,4788,Petrol,32.5,1.4,31163.24
Volkswagen,2019,Semi-Auto,6177,Petrol,32.8,2,31163.24
Volkswagen,2019,Semi-Auto,10951,Petrol,32.8,2,31163.24
Mercedes,2014,Automatic,53407,Diesel,35.3,3,31159.39
Mercedes,2019,Automatic,999,Petrol,35.8,1.6,31159.39
Volkswagen,2019,Automatic,5000,Petrol,37.7,2,31163.24
Mercedes,2019,Semi-Auto,1499,Petrol,38.2,2,31159.39
Volkswagen,2019,Automatic,8218,Diesel,38.7,2,31163.24
Volkswagen,2019,Automatic,8000,Diesel,39.2,2,31163.24
Volkswagen,2020,Semi-Auto,3000,Petrol,39.8,1.5,31163.24
Ford,2019,Automatic,1657,Diesel,40.4,2,31123.85
Volkswagen,2019,Manual,2117,Petrol,42.8,1.5,31163.24
Mercedes,2016,Semi-Auto,52260,Diesel,42.8,3,31159.39
Volkswagen,2019,Automatic,6000,Diesel,49.6,2,31163.24
Mercedes,2018,Automatic,24632,Diesel,56.5,2.1,31159.39
Mercedes,2018,Semi-Auto,7073,Diesel,57.7,2,31159.39
Mercedes,2019,Semi-Auto,1211,Diesel,58.9,1.6,31159.39
Mercedes,2019,Semi-Auto,3325,Diesel,60.1,1.6,31159.39
Mercedes,2019,Semi-Auto,3462,Diesel,60.1,1.6,31159.39
Mercedes,2019,Semi-Auto,10803,Diesel,60.1,1.6,31159.39
Bmw,2016,Automatic,46720,Hybrid,85.6,2,31118.21
Ford,2017,Manual,20700,Petrol,20.9,5,31124.98
Bmw,2019,Semi-Auto,4207,Petrol,36.2,2,31119.34
Volkswagen,2019,Semi-Auto,8162,Petrol,36.2,2,31164.38
Volkswagen,2019,Semi-Auto,3235,Petrol,37.7,2,31164.38
Mercedes,2019,Semi-Auto,4000,Petrol,37.7,2,31160.52
Bmw,2019,Semi-Auto,7000,Petrol,38.2,3,31119.34
Bmw,2020,Semi-Auto,10,Petrol,39.2,2,31119.34
Ford,2020,Automatic,5588,Petrol,39.2,1.5,31124.98
Volkswagen,2019,Semi-Auto,2153,Diesel,39.8,2,31164.38
Bmw,2019,Automatic,3286,Petrol,39.8,3,31119.34
Mercedes,2019,Semi-Auto,4544,Petrol,39.8,2,31160.52
Mercedes,2016,Semi-Auto,37132,Petrol,40.9,2,31160.52
Bmw,2020,Semi-Auto,1086,Petrol,42.2,1.5,31119.34
Volkswagen,2019,Manual,5000,Petrol,42.2,1.5,31164.38
Volkswagen,2020,Semi-Auto,5,Hybrid,44.8,1.5,31164.38
Volkswagen,2020,Semi-Auto,100,Hybrid,44.8,1.5,31164.38
Mercedes,2020,Semi-Auto,100,Petrol,45.6,1.3,31160.52
Bmw,2020,Semi-Auto,130,Petrol,45.6,2,31119.34
Mercedes,2019,Semi-Auto,5866,Petrol,46.3,1.5,31160.52
Volkswagen,2020,Manual,2589,Diesel,47.9,2,31164.38
Ford,2018,Semi-Auto,5000,Diesel,47.9,2,31124.98
Mercedes,2017,Automatic,8363,Diesel,47.9,2.1,31160.52
Bmw,2017,Automatic,9748,Diesel,47.9,3,31119.34
Volkswagen,2019,Automatic,2500,Diesel,50.4,2,31164.38
Volkswagen,2019,Automatic,5364,Diesel,50.4,2,31164.38
Bmw,2019,Semi-Auto,7095,Petrol,50.4,2,31119.34
Bmw,2018,Semi-Auto,9329,Diesel,51.4,3,31119.34
Bmw,2017,Semi-Auto,21083,Diesel,51.4,3,31119.34
Bmw,2019,Semi-Auto,9262,Diesel,52.3,2,31119.34
Ford,2019,Semi-Auto,3763,Diesel,54.3,2,31124.98
Mercedes,2016,Semi-Auto,18283,Diesel,56.5,2.1,31160.52
Mercedes,2018,Semi-Auto,23303,Diesel,56.5,2.1,31160.52
Bmw,2017,Automatic,20671,Diesel,57.6,3,31119.34
Mercedes,2018,Semi-Auto,12234,Diesel,57.7,2,31160.52
Bmw,2020,Semi-Auto,25,Diesel,60.1,2,31119.34
Mercedes,2019,Semi-Auto,4396,Diesel,61.4,2,31160.52
Bmw,2018,Semi-Auto,3627,Hybrid,156.9,2,31119.34
Volkswagen,2020,Semi-Auto,2051,Petrol,39.8,1.5,31172.31
Bmw,2019,Semi-Auto,3260,Petrol,42.8,1.5,31136.32
Mercedes,2017,Semi-Auto,33590,Diesel,56.5,2.1,31183.18
Mercedes,2017,Automatic,15958,Petrol,36.2,3,31189.98
Toyota,2019,Automatic,5059,Hybrid,52.3,2.5,31177.68
Volkswagen,2019,Semi-Auto,3797,Diesel,44.1,2,31221.04
Volkswagen,2019,Semi-Auto,3797,Diesel,44.1,2,31221.04
Toyota,2019,Automatic,4189,Hybrid,52.3,2.5,31183.34
Bmw,2019,Semi-Auto,5838,Petrol,50.4,2,31177.05
Volkswagen,2019,Automatic,3998,Diesel,40.9,2,31223.3
Bmw,2019,Manual,7887,Diesel,54.3,2,31181.58
Toyota,2019,Automatic,15581,Hybrid,52.3,2.5,31205.98
Mercedes,2016,Automatic,17809,Diesel,56.5,2.1,31247.77
Mercedes,2018,Semi-Auto,13000,Diesel,57.7,2,31250.04
Ford,2019,Manual,7069,Petrol,34.5,2.3,31215.52
Bmw,2014,Automatic,35881,Diesel,44.8,3,31211
Mercedes,2019,Semi-Auto,6190,Petrol,44.8,1.6,31260.23
Bmw,2015,Manual,27489,Petrol,31,3,31221.19
Volkswagen,2019,Semi-Auto,6565,Petrol,32.8,2,31266.37
Mercedes,2019,Automatic,1200,Petrol,45.6,1.3,31262.5
Mercedes,2018,Semi-Auto,16776,Diesel,56.5,2.1,31262.5
Bmw,2019,Manual,5303,Diesel,62.8,2,31222.32
Volkswagen,2019,Semi-Auto,16013,Petrol,37.7,2,31272.03
Mercedes,2019,Semi-Auto,11480,Diesel,56.5,2,31268.16
Bmw,2019,Automatic,12608,Diesel,52.3,2,31227.98
Mercedes,2018,Automatic,13820,Diesel,56.5,2.1,31270.43
Volkswagen,2019,Automatic,8512,Diesel,38.7,2,31276.57
Volkswagen,2019,Semi-Auto,5407,Diesel,39.2,2,31276.57
Mercedes,2017,Semi-Auto,52000,Diesel,47.9,2.1,31272.7
Mercedes,2019,Semi-Auto,4664,Diesel,61.4,2,31272.7
Volkswagen,2019,Automatic,13792,Petrol,32.8,2,31289.03
Mercedes,2018,Semi-Auto,8984,Petrol,44.1,1.5,31298.76
Volkswagen,2019,Automatic,11379,Petrol,36.2,2,31323.03
Mercedes,2017,Automatic,17022,Diesel,47.9,2.1,31324.82
Mercedes,2015,Semi-Auto,12019,Diesel,47.9,2.1,31329.35
Mercedes,2018,Automatic,6232,Diesel,57.7,2,31329.35
Bmw,2019,Semi-Auto,18200,Diesel,48.7,2,31289.08
Bmw,2019,Semi-Auto,5452,Diesel,60.1,2,31301.53
Bmw,2019,Semi-Auto,13440,Diesel,58.9,2,31310.58
Bmw,2020,Manual,151,Diesel,62.8,2,31310.58
Bmw,2019,Semi-Auto,2480,Petrol,38.7,2,31311.72
Bmw,2019,Semi-Auto,2897,Petrol,35.3,2,31313.98
Mercedes,2017,Semi-Auto,3573,Diesel,56.5,2.1,31356.55
Mercedes,2019,Semi-Auto,8120,Diesel,65.7,2,31363.35
Mercedes,2020,Semi-Auto,4000,Petrol,37.2,1.6,31365.61
Mercedes,2016,Automatic,13656,Diesel,47.9,2.1,31370.14
Bmw,2019,Semi-Auto,9762,Diesel,50.4,2,31328.69
Volkswagen,2019,Automatic,7886,Petrol,37.7,2,31379.69
Volkswagen,2019,Semi-Auto,1551,Diesel,39.8,2,31379.69
Mercedes,2019,Semi-Auto,8070,Petrol,44.1,2,31375.81
Mercedes,2017,Semi-Auto,24915,Diesel,47.9,2.1,31375.81
Mercedes,2017,Semi-Auto,29548,Diesel,42.8,3,31378.08
Volkswagen,2019,Semi-Auto,4990,Petrol,37.7,2,31384.23
Volkswagen,2019,Semi-Auto,6100,Petrol,32.8,2,31385.36
Mercedes,2019,Automatic,11890,Diesel,60.1,1.6,31382.61
Volkswagen,2019,Semi-Auto,10,Diesel,40.9,2,31388.76
Volkswagen,2019,Semi-Auto,6227,Diesel,45.6,2,31388.76
Mercedes,2018,Semi-Auto,10579,Diesel,54.3,2,31384.88
Mercedes,2019,Semi-Auto,14999,Diesel,55.4,2,31384.88
Bmw,2019,Automatic,8722,Diesel,60.1,2,31343.4
Mercedes,2017,Semi-Auto,33475,Petrol,36.2,3,31386.01
Mercedes,2019,Semi-Auto,1714,Petrol,45.6,1.5,31386.01
Mercedes,2019,Semi-Auto,5426,Petrol,45.6,1.5,31386.01
Mercedes,2018,Automatic,8291,Diesel,56.5,2.1,31386.01
Mercedes,2019,Semi-Auto,5012,Diesel,60.1,1.6,31386.01
Mercedes,2019,Automatic,5307,Diesel,60.1,1.6,31386.01
Bmw,2019,Manual,110,Petrol,46.3,2,31345.66
Ford,2019,Semi-Auto,9513,Diesel,46.3,2,31351.34
Mercedes,2017,Automatic,16907,Diesel,56.5,2.1,31387.14
Bmw,2019,Semi-Auto,9545,Diesel,52.3,2,31356.98
Mercedes,2020,Manual,10,Petrol,28.5,1.3,31409.8
Bmw,2019,Manual,123,Diesel,53.3,2,31368.3
Mercedes,2018,Automatic,13037,Diesel,57.7,2,31415.47
Bmw,2019,Manual,123,Diesel,53.3,2,31379.61
Volkswagen,2019,Semi-Auto,4148,Petrol,37.7,2,31429.56
Volkswagen,2019,Semi-Auto,4079,Petrol,37.7,2,31442.02
Mercedes,2017,Automatic,17726,Petrol,40.9,2,31443.8
Volkswagen,2019,Semi-Auto,2500,Diesel,41.5,2,31447.69
Bmw,2019,Automatic,4879,Petrol,41.5,2,31402.24
Mercedes,2017,Automatic,7698,Diesel,42.8,3,31443.8
Mercedes,2018,Automatic,15516,Petrol,43.5,2,31443.8
Volkswagen,2019,Automatic,10009,Diesel,44.1,2,31447.69
Mercedes,2019,Semi-Auto,2192,Petrol,46.3,1.5,31443.8
Bmw,2016,Semi-Auto,38680,Diesel,47.1,3,31402.24
Bmw,2019,Automatic,1947,Diesel,48.7,2,31402.24
Bmw,2019,Semi-Auto,500,Hybrid,49.6,2,31402.24
Mercedes,2019,Automatic,4000,Diesel,56.5,2,31443.8
Mercedes,2019,Automatic,6109,Diesel,56.5,2.1,31443.8
Bmw,2017,Automatic,15899,Diesel,57.7,2,31402.24
Mercedes,2019,Semi-Auto,14943,Diesel,58.9,2,31443.8
Mercedes,2019,Automatic,15262,Diesel,58.9,2,31443.8
Bmw,2018,Automatic,24460,Diesel,60.1,3,31402.24
Bmw,2019,Automatic,6012,Diesel,61.4,2,31402.24
Bmw,2019,Semi-Auto,4475,Diesel,53.3,2,31404.51
Volkswagen,2019,Automatic,4181,Petrol,35.8,1.5,31465.82
Mercedes,2019,Semi-Auto,10825,Diesel,58.9,2,31466.46
Bmw,2019,Semi-Auto,4050,Diesel,60.1,2,31424.88
Mercedes,2019,Semi-Auto,6389,Diesel,61.4,2,31473.26
Mercedes,2020,Semi-Auto,1000,Petrol,44.8,1.3,31476.66
Bmw,2019,Semi-Auto,5490,Petrol,38.7,2,31436.19
Bmw,2019,Automatic,4586,Diesel,52.3,2,31436.19
Mercedes,2019,Semi-Auto,7109,Diesel,60.1,1.6,31477.79
Bmw,2019,Semi-Auto,12182,Diesel,65.7,2,31436.19
Bmw,2019,Manual,11701,Diesel,54.3,2,31437.32
Mercedes,2017,Semi-Auto,37000,Diesel,47.9,3,31480.06
Bmw,2016,Automatic,49092,Diesel,47.1,3,31441.85
Mercedes,2018,Semi-Auto,14288,Diesel,70.6,2,31484.59
Volkswagen,2019,Automatic,10892,Petrol,32.8,2,31493.02
Volkswagen,2019,Automatic,10892,Petrol,32.8,2,31493.02
Mercedes,2020,Semi-Auto,2460,Petrol,35.8,1.6,31489.12
Bmw,2019,Semi-Auto,7298,Petrol,41.5,3,31447.51
Bmw,2019,Semi-Auto,103,Petrol,42.2,2,31447.51
Bmw,2019,Semi-Auto,103,Petrol,42.2,2,31447.51
Mercedes,2017,Automatic,25906,Diesel,42.8,3,31489.12
Volkswagen,2020,Semi-Auto,10,Diesel,46.3,2,31493.02
Toyota,2019,Automatic,16360,Hybrid,51.1,2.5,31454.99
Volkswagen,2020,Automatic,2013,Diesel,52.3,2,31493.02
Mercedes,2019,Semi-Auto,9000,Diesel,61.4,2,31489.12
Mercedes,2019,Semi-Auto,9057,Diesel,56.5,2,31490.25
Mercedes,2020,Semi-Auto,4158,Diesel,65.7,1.5,31490.25
Toyota,2019,Automatic,1000,Hybrid,72.4,2,31460.65
Volkswagen,2019,Manual,10,Diesel,52.3,2,31502.08
Mercedes,2020,Automatic,245,Diesel,55.4,2,31498.19
Bmw,2018,Semi-Auto,15711,Diesel,60.1,3,31456.56
Mercedes,2019,Semi-Auto,565,Petrol,28.5,2,31499.32
Volkswagen,2019,Semi-Auto,9698,Petrol,31.4,2,31503.22
Mercedes,2017,Semi-Auto,9880,Petrol,43.5,2,31499.32
Mercedes,2017,Semi-Auto,22414,Diesel,56.5,2.1,31499.32
Mercedes,2019,Automatic,3070,Diesel,60.1,1.6,31499.32
Mercedes,2019,Semi-Auto,3251,Diesel,61.4,2,31499.32
Mercedes,2019,Semi-Auto,13500,Diesel,67.3,2,31499.32
Bmw,2016,Automatic,31903,Hybrid,85.6,2,31457.69
Volkswagen,2019,Automatic,6639,Petrol,32.8,2,31504.35
Hyundai,2019,Manual,1,Petrol,34,2,31504.35
Bmw,2018,Automatic,17878,Diesel,54.3,2,31458.82
Volkswagen,2017,Automatic,9836,Diesel,42.8,3,31506.62
Bmw,2019,Semi-Auto,6891,Diesel,65.7,2,31461.09
Bmw,2019,Semi-Auto,2198,Petrol,36.2,2,31465.61
Mercedes,2019,Automatic,6621,Diesel,61.4,2,31511.78
Volkswagen,2019,Semi-Auto,3070,Petrol,37.7,2,31531.55
Volkswagen,2019,Semi-Auto,6634,Petrol,37.7,2,31531.55
Bmw,2017,Semi-Auto,20643,Diesel,51.4,3,31487.12
Mercedes,2019,Automatic,6522,Petrol,44.1,2,31529.91
Mercedes,2018,Automatic,11847,Diesel,57.7,2,31536.71
Bmw,2019,Semi-Auto,3829,Petrol,50.4,2,31504.09
Bmw,2020,Semi-Auto,150,Diesel,51.4,2,31504.09
Bmw,2015,Automatic,44087,Diesel,47.1,3,31508.62
Ford,2018,Manual,16193,Petrol,36.7,2.3,31515.46
Toyota,2019,Automatic,10250,Diesel,2.8,2.4,31522.91
Volkswagen,2019,Automatic,13067,Diesel,39.8,2,31561.01
Volkswagen,2020,Semi-Auto,2500,Diesel,40.4,2,31561.01
Bmw,2019,Automatic,2965,Diesel,52.3,2,31515.41
Bmw,2016,Automatic,57501,Hybrid,85.6,2,31517.67
Ford,2019,Semi-Auto,4101,Diesel,54.3,2,31524.51
Bmw,2019,Automatic,14147,Diesel,51.4,2,31526.72
Mercedes,2018,Semi-Auto,14157,Diesel,57.7,2,31582.04
Bmw,2019,Semi-Auto,10001,Diesel,50.4,2,31543.7
Bmw,2019,Semi-Auto,3905,Diesel,55.4,2,31543.7
Bmw,2019,Automatic,11598,Diesel,60.1,2,31544.83
Mercedes,2016,Automatic,11513,Diesel,47.9,2.1,31591.1
Mercedes,2018,Semi-Auto,10408,Diesel,56.5,2.1,31591.1
Bmw,2019,Manual,99,Diesel,48.7,2,31558.41
Bmw,2019,Automatic,999,Diesel,51.4,2,31558.41
Bmw,2019,Semi-Auto,10268,Diesel,52.3,2,31558.41
Bmw,2019,Semi-Auto,10430,Diesel,52.3,2,31558.41
Bmw,2019,Semi-Auto,10622,Diesel,52.3,2,31558.41
Mercedes,2019,Automatic,6250,Petrol,43.5,2,31601.3
Mercedes,2019,Semi-Auto,10111,Diesel,61.4,2,31601.3
Ford,2017,Semi-Auto,26452,Petrol,23.5,5,31566.39
